FlightDateTime,Flight,Model,Variable,MEAN,MAX,MIN,MEDIAN,STD,SRC_WT_MEAN
2022-01-18 11:30:00-08:00,2022-01-18 11:11:35.200000-08:00,Neutral,EF,0.6723112612829332,0.9364500104935192,0.0,0.6728200644945542,0.04741874611606392,0.5599561580440168
2022-01-18 11:30:00-08:00,2022-01-18 11:11:35.200000-08:00,Dyer,zeta,-1.4813856967989976,,,,,
2022-01-18 11:30:00-08:00,2022-01-18 11:11:35.200000-08:00,Dyer,u_star,0.45718765004577283,,,,,
2022-01-18 11:30:00-08:00,2022-01-18 11:11:35.200000-08:00,Dyer,Psi_M,1.3244139160475585,,,,,
2022-01-18 11:30:00-08:00,2022-01-18 11:11:35.200000-08:00,Dyer,Psi_H,2.1872423342776055,,,,,
2022-01-18 11:30:00-08:00,2022-01-18 11:11:35.200000-08:00,Dyer,r_aH,40.00329864168876,,,,,
2022-01-18 11:30:00-08:00,2022-01-18 11:11:35.200000-08:00,Dyer,r_bH,5.2462032589757,9.292581872251986,1.1840899237457196,4.998182531971416,1.327642279439281,4.536872290259039
2022-01-18 11:30:00-08:00,2022-01-18 11:11:35.200000-08:00,Dyer,r_H,45.249501900664505,49.295880513940745,41.187388565434475,45.001481173660174,1.3276422794393097,38.089445174983375
2022-01-18 11:30:00-08:00,2022-01-18 11:11:35.200000-08:00,Dyer,L,-40.69144597534374,,,,,
2022-01-18 11:30:00-08:00,2022-01-18 11:11:35.200000-08:00,Dyer,H,191.73223031558257,497.2748889597746,39.031122874311826,191.76591126888823,24.470261595170246,162.80517944116613
2022-01-18 11:30:00-08:00,2022-01-18 11:11:35.200000-08:00,Dyer,LE,194.598336667547,378.75396397075286,0.0,194.38787877417099,30.66896334010825,160.50973298924578
2022-01-18 11:30:00-08:00,2022-01-18 11:11:35.200000-08:00,Dyer,ET,0.2842192184466112,0.5531864119025436,0.0,0.28391183566526024,0.04479333657400888,0.2344313504653185
2022-01-18 11:30:00-08:00,2022-01-18 11:11:35.200000-08:00,Dyer,EF,0.50256414476808,0.9041246079534155,0.0,0.5033414610881829,0.07094854969516261,0.41589669767181203
2022-01-18 11:30:00-08:00,2022-01-18 11:11:35.200000-08:00,Brutsaert,zeta,-1.5447082343274747,,,,,
2022-01-18 11:30:00-08:00,2022-01-18 11:11:35.200000-08:00,Brutsaert,u_star,0.4447772419888357,,,,,
2022-01-18 11:30:00-08:00,2022-01-18 11:11:35.200000-08:00,Brutsaert,Psi_M,1.1544281195452326,,,,,
2022-01-18 11:30:00-08:00,2022-01-18 11:11:35.200000-08:00,Brutsaert,Psi_H,2.005650787572223,,,,,
2022-01-18 11:30:00-08:00,2022-01-18 11:11:35.200000-08:00,Brutsaert,r_aH,42.12600152145259,,,,,
2022-01-18 11:30:00-08:00,2022-01-18 11:11:35.200000-08:00,Brutsaert,r_bH,5.3148202587288935,9.414122929004648,1.1995770663505074,5.063555578464821,1.3450069954942263,4.5962116923854275
2022-01-18 11:30:00-08:00,2022-01-18 11:11:35.200000-08:00,Brutsaert,r_H,47.44082178018148,51.540124450457235,43.32557858780309,47.18955709991741,1.3450069954943769,39.92919133115847
2022-01-18 11:30:00-08:00,2022-01-18 11:11:35.200000-08:00,Brutsaert,L,-39.02443777896233,,,,,
2022-01-18 11:30:00-08:00,2022-01-18 11:11:35.200000-08:00,Brutsaert,H,182.87403574537436,475.3151629217999,37.29082738121927,182.91327960035258,23.361630052262527,155.30078287744388
2022-01-18 11:30:00-08:00,2022-01-18 11:11:35.200000-08:00,Brutsaert,LE,203.45615837266882,380.74074571522283,0.0,203.2584315688901,29.619506919979965,168.01412955296797
2022-01-18 11:30:00-08:00,2022-01-18 11:11:35.200000-08:00,Brutsaert,ET,0.29715644702359556,0.5560881918679189,0.0,0.2968676585447315,0.04326056045357358,0.24539184356500215
2022-01-18 11:30:00-08:00,2022-01-18 11:11:35.200000-08:00,Brutsaert,EF,0.5255373597506195,0.9084494626619302,0.0,0.5262758142609468,0.06778493300485183,0.4353832213646848
2022-01-18 11:30:00-08:00,2022-01-18 11:11:35.200000-08:00,Bowen,zeta,,,,,,
2022-01-18 11:30:00-08:00,2022-01-18 11:11:35.200000-08:00,Bowen,u_star,,,,,,
2022-01-18 11:30:00-08:00,2022-01-18 11:11:35.200000-08:00,Bowen,Psi_M,,,,,,
2022-01-18 11:30:00-08:00,2022-01-18 11:11:35.200000-08:00,Bowen,Psi_H,,,,,,
2022-01-18 11:30:00-08:00,2022-01-18 11:11:35.200000-08:00,Bowen,r_aH,,,,,,
2022-01-18 11:30:00-08:00,2022-01-18 11:11:35.200000-08:00,Bowen,r_bH,,,,,,
2022-01-18 11:30:00-08:00,2022-01-18 11:11:35.200000-08:00,Bowen,r_H,170.44810485839844,990.9891357421875,32.532962799072266,169.3109893798828,81.23370361328125,150.97197906602966
2022-01-18 11:30:00-08:00,2022-01-18 11:11:35.200000-08:00,Bowen,L,,,,,,
2022-01-18 11:30:00-08:00,2022-01-18 11:11:35.200000-08:00,Bowen,H,51.393165588378906,56.319217681884766,30.037694931030273,51.68025588989258,23.547609329223633,44.968547883765105
2022-01-18 11:30:00-08:00,2022-01-18 11:11:35.200000-08:00,Bowen,LE,333.0985107421875,365.0267028808594,194.6859588623047,334.9598083496094,133.20538330078125,291.45861651284
2022-01-18 11:30:00-08:00,2022-01-18 11:11:35.200000-08:00,Bowen,ET,0.4865056574344635,0.5331371426582336,0.28434717655181885,0.4892231225967407,0.18396569788455963,0.42568779178673594
2022-01-18 11:30:00-08:00,2022-01-18 11:11:35.200000-08:00,Bowen,EF,0.8663354516029358,0.8663350343704224,0.8663349151611328,0.8663349747657776,0.36793139576911926,0.7581908637469236
2022-01-18 12:30:00-08:00,2022-01-18 12:10:14.700000-08:00,Neutral,zeta,0.0,,,,,
2022-01-18 12:30:00-08:00,2022-01-18 12:10:14.700000-08:00,Neutral,u_star,0.23754253668445388,,,,,
2022-01-18 12:30:00-08:00,2022-01-18 12:10:14.700000-08:00,Neutral,Psi_M,0.0,,,,,
2022-01-18 12:30:00-08:00,2022-01-18 12:10:14.700000-08:00,Neutral,Psi_H,0.0,,,,,
2022-01-18 12:30:00-08:00,2022-01-18 12:10:14.700000-08:00,Neutral,r_aH,99.44421604083556,,,,,
2022-01-18 12:30:00-08:00,2022-01-18 12:10:14.700000-08:00,Neutral,r_bH,7.54644529118272,12.850889142206265,1.6325024590964745,7.210540980595841,1.926895551690739,6.867424932541498
2022-01-18 12:30:00-08:00,2022-01-18 12:10:14.700000-08:00,Neutral,r_H,106.99066133201799,112.29510518304183,101.07671849993203,106.6547570214314,1.9268955516907695,94.24899850599522
2022-01-18 12:30:00-08:00,2022-01-18 12:10:14.700000-08:00,Neutral,L,-9.586148320225396,,,,,
2022-01-18 12:30:00-08:00,2022-01-18 12:10:14.700000-08:00,Neutral,H,101.29717200835059,305.4926497854967,21.04858320270754,102.02519573551288,12.570010500094396,85.91190936340575
2022-01-18 12:30:00-08:00,2022-01-18 12:10:14.700000-08:00,Neutral,LE,292.724896992624,411.0318730180853,0.0,291.6274873359933,20.981762535692752,261.32514764443397
2022-01-18 12:30:00-08:00,2022-01-18 12:10:14.700000-08:00,Neutral,ET,0.427784023012533,0.6006761639768706,0.0,0.4261802840664141,0.030662450921075578,0.3818968735566676
2022-01-18 12:30:00-08:00,2022-01-18 12:10:14.700000-08:00,Neutral,EF,0.7421634823034119,0.9503722277134091,0.0,0.7406294531292724,0.03672542473529659,0.6610322055296043
2022-01-18 12:30:00-08:00,2022-01-18 12:10:14.700000-08:00,Dyer,zeta,-4.224866438290789,,,,,
2022-01-18 12:30:00-08:00,2022-01-18 12:10:14.700000-08:00,Dyer,u_star,0.3226266233014422,,,,,
2022-01-18 12:30:00-08:00,2022-01-18 12:10:14.700000-08:00,Dyer,Psi_M,1.9573200835888453,,,,,
2022-01-18 12:30:00-08:00,2022-01-18 12:10:14.700000-08:00,Dyer,Psi_H,3.0699421771975963,,,,,
2022-01-18 12:30:00-08:00,2022-01-18 12:10:14.700000-08:00,Dyer,r_aH,50.02589994711148,,,,,
2022-01-18 12:30:00-08:00,2022-01-18 12:10:14.700000-08:00,Dyer,r_bH,6.532808939787999,11.124761425159942,1.413225200409538,6.242023199158653,1.6680754978554884,5.944994399555068
2022-01-18 12:30:00-08:00,2022-01-18 12:10:14.700000-08:00,Dyer,r_H,56.55870888689953,61.15066137227143,51.43912514752102,56.267923146270135,1.668075497855434,49.902722971840454
2022-01-18 12:30:00-08:00,2022-01-18 12:10:14.700000-08:00,Dyer,L,-14.268863457776789,,,,,
2022-01-18 12:30:00-08:00,2022-01-18 12:10:14.700000-08:00,Dyer,H,191.62377251029395,577.7729517416882,38.78560451699867,192.87564194582703,23.43941788289445,162.28396512584487
2022-01-18 12:30:00-08:00,2022-01-18 12:10:14.700000-08:00,Dyer,LE,202.40093576257806,391.17368429025333,0.0,200.43938746660697,30.95910668843158,184.95309188199496
2022-01-18 12:30:00-08:00,2022-01-18 12:10:14.700000-08:00,Dyer,ET,0.2957858639683756,0.571655687922358,0.0,0.2929192850404999,0.045243200507067136,0.27028783177223376
2022-01-18 12:30:00-08:00,2022-01-18 12:10:14.700000-08:00,Dyer,EF,0.5123729132298085,0.9070338979551612,0.0,0.5095433814049376,0.06779315216819258,0.467595642833443
2022-01-18 12:30:00-08:00,2022-01-18 12:10:14.700000-08:00,Brutsaert,zeta,-5.550614745084204,,,,,
2022-01-18 12:30:00-08:00,2022-01-18 12:10:14.700000-08:00,Brutsaert,u_star,0.2846452110510693,,,,,
2022-01-18 12:30:00-08:00,2022-01-18 12:10:14.700000-08:00,Brutsaert,Psi_M,1.2315750287585,,,,,
2022-01-18 12:30:00-08:00,2022-01-18 12:10:14.700000-08:00,Brutsaert,Psi_H,3.0570611986307146,,,,,
2022-01-18 12:30:00-08:00,2022-01-18 12:10:14.700000-08:00,Brutsaert,r_aH,56.85586458120148,,,,,
2022-01-18 12:30:00-08:00,2022-01-18 12:10:14.700000-08:00,Brutsaert,r_bH,6.951678373348374,11.838056817632026,1.503838112044456,6.642248086462221,1.7750288536574044,6.3261744493028775
2022-01-18 12:30:00-08:00,2022-01-18 12:10:14.700000-08:00,Brutsaert,r_H,63.80754295454994,68.69392139883351,58.359702693245936,63.498112667663705,1.7750288536575027,56.285388889129784
2022-01-18 12:30:00-08:00,2022-01-18 12:10:14.700000-08:00,Brutsaert,L,-10.862119797305981,,,,,
2022-01-18 12:30:00-08:00,2022-01-18 12:10:14.700000-08:00,Brutsaert,H,169.8514270558496,512.1507177739803,34.50973096117837,170.9804466014253,20.8097891934469,143.87632500040252
2022-01-18 12:30:00-08:00,2022-01-18 12:10:14.700000-08:00,Brutsaert,LE,224.1723183277005,395.8955512917386,0.0,222.37955354737286,28.49136064722518,203.3607320074372
2022-01-18 12:30:00-08:00,2022-01-18 12:10:14.700000-08:00,Brutsaert,ET,0.3276022544289653,0.5785561575536664,0.0,0.3249823333429124,0.04163687135596655,0.29718849662148
2022-01-18 12:30:00-08:00,2022-01-18 12:10:14.700000-08:00,Brutsaert,EF,0.5677605560975024,0.9174080145637994,0.0,0.5652404758536501,0.06028907525244258,0.514218803710248
2022-01-18 12:30:00-08:00,2022-01-18 12:10:14.700000-08:00,Bowen,zeta,,,,,,
2022-01-18 12:30:00-08:00,2022-01-18 12:10:14.700000-08:00,Bowen,u_star,,,,,,
2022-01-18 12:30:00-08:00,2022-01-18 12:10:14.700000-08:00,Bowen,Psi_M,,,,,,
2022-01-18 12:30:00-08:00,2022-01-18 12:10:14.700000-08:00,Bowen,Psi_H,,,,,,
2022-01-18 12:30:00-08:00,2022-01-18 12:10:14.700000-08:00,Bowen,r_aH,,,,,,
2022-01-18 12:30:00-08:00,2022-01-18 12:10:14.700000-08:00,Bowen,r_bH,,,,,,
2022-01-18 12:30:00-08:00,2022-01-18 12:10:14.700000-08:00,Bowen,r_H,457.135498046875,2753.481201171875,87.30620574951172,455.6634216308594,182.66258239746094,408.9098366300977
2022-01-18 12:30:00-08:00,2022-01-18 12:10:14.700000-08:00,Bowen,L,,,,,,
2022-01-18 12:30:00-08:00,2022-01-18 12:10:14.700000-08:00,Bowen,H,24.063119888305664,26.804506301879883,13.016572952270508,24.23633575439453,10.82959270477295,22.703254478841714
2022-01-18 12:30:00-08:00,2022-01-18 12:10:14.700000-08:00,Bowen,LE,366.8735046386719,408.6693420410156,198.45449829101562,369.5142822265625,136.1086883544922,346.1404708351856
2022-01-18 12:30:00-08:00,2022-01-18 12:10:14.700000-08:00,Bowen,ET,0.5361435413360596,0.5972236394882202,0.29001861810684204,0.5400029420852661,0.18758058547973633,0.5058448109088638
2022-01-18 12:30:00-08:00,2022-01-18 12:10:14.700000-08:00,Bowen,EF,0.9384459853172302,0.9384475350379944,0.9384474158287048,0.9384474754333496,0.37516117095947266,0.8797710367521668
2022-01-18 13:30:00-08:00,2022-01-18 13:08:50.800000-08:00,Neutral,zeta,0.0,,,,,
2022-01-18 13:30:00-08:00,2022-01-18 13:08:50.800000-08:00,Neutral,u_star,0.20936526682928963,,,,,
2022-01-18 13:30:00-08:00,2022-01-18 13:08:50.800000-08:00,Neutral,Psi_M,0.0,,,,,
2022-01-18 13:30:00-08:00,2022-01-18 13:08:50.800000-08:00,Neutral,Psi_H,0.0,,,,,
2022-01-18 13:30:00-08:00,2022-01-18 13:08:50.800000-08:00,Neutral,r_aH,112.82754357025114,,,,,
2022-01-18 13:30:00-08:00,2022-01-18 13:08:50.800000-08:00,Neutral,r_bH,8.37883484852099,13.688363889666427,1.7040507895189023,8.05834895934393,2.034187161506549,7.021558783252921
2022-01-18 13:30:00-08:00,2022-01-18 13:08:50.800000-08:00,Neutral,r_H,121.20637841877175,126.51590745991757,114.53159435977004,120.88589252959507,2.034187161506357,98.73697083238835
2022-01-18 13:30:00-08:00,2022-01-18 13:08:50.800000-08:00,Neutral,L,-7.816938911251239,,,,,
2022-01-18 13:30:00-08:00,2022-01-18 13:08:50.800000-08:00,Neutral,H,83.19263660733911,196.65690854163904,18.079927485569414,83.85266511914767,12.107695832229169,65.63379588993013
2022-01-18 13:30:00-08:00,2022-01-18 13:08:50.800000-08:00,Neutral,LE,269.7826137895552,369.3545107224041,76.36524722007971,268.7074778863047,20.681905245402678,222.0753391975099
2022-01-18 13:30:00-08:00,2022-01-18 13:08:50.800000-08:00,Neutral,ET,0.3944567505892433,0.5400436227839661,0.11165577667608403,0.3928847641336256,0.030239595593288194,0.32470260205198226
2022-01-18 13:30:00-08:00,2022-01-18 13:08:50.800000-08:00,Neutral,EF,0.7633731808641144,0.9522376323202716,0.27970348049968446,0.7619724815587292,0.03965622481040979,0.6272151686636555
2022-01-18 13:30:00-08:00,2022-01-18 13:08:50.800000-08:00,Dyer,zeta,-4.999232582160355,,,,,
2022-01-18 13:30:00-08:00,2022-01-18 13:08:50.800000-08:00,Dyer,u_star,0.2901836638307772,,,,,
2022-01-18 13:30:00-08:00,2022-01-18 13:08:50.800000-08:00,Dyer,Psi_M,2.068334726290147,,,,,
2022-01-18 13:30:00-08:00,2022-01-18 13:08:50.800000-08:00,Dyer,Psi_H,3.218739385205504,,,,,
2022-01-18 13:30:00-08:00,2022-01-18 13:08:50.800000-08:00,Dyer,r_aH,54.37122532792549,,,,,
2022-01-18 13:30:00-08:00,2022-01-18 13:08:50.800000-08:00,Dyer,r_bH,7.191319665810246,11.748339979502155,1.4625391448513718,6.916255588391358,1.7458859618256022,6.026407570446686
2022-01-18 13:30:00-08:00,2022-01-18 13:08:50.800000-08:00,Dyer,r_H,61.562544993735905,66.11956530742765,55.833764472776856,61.287480916316845,1.7458859618255709,50.223765562754295
2022-01-18 13:30:00-08:00,2022-01-18 13:08:50.800000-08:00,Dyer,L,-12.058093532536827,,,,,
2022-01-18 13:30:00-08:00,2022-01-18 13:08:50.800000-08:00,Dyer,H,163.75373917847415,384.3391075020588,34.895757767872986,164.87683826684372,23.33305867472912,129.05319006044604
2022-01-18 13:30:00-08:00,2022-01-18 13:08:50.800000-08:00,Dyer,LE,189.22185720026798,349.1629402056164,0.0,187.34777655960016,31.35315876893586,158.65594502699392
2022-01-18 13:30:00-08:00,2022-01-18 13:08:50.800000-08:00,Dyer,ET,0.27666660161392814,0.5105209593941061,0.0,0.27392645557754763,0.045842335630821775,0.23197532138164945
2022-01-18 13:30:00-08:00,2022-01-18 13:08:50.800000-08:00,Dyer,EF,0.5343441984182088,0.9072584396035891,0.0,0.5317248699145971,0.07611687848211517,0.44786008889349765
2022-01-18 13:30:00-08:00,2022-01-18 13:08:50.800000-08:00,Brutsaert,zeta,-6.8907695450744,,,,,
2022-01-18 13:30:00-08:00,2022-01-18 13:08:50.800000-08:00,Brutsaert,u_star,0.25112185251759916,,,,,
2022-01-18 13:30:00-08:00,2022-01-18 13:08:50.800000-08:00,Brutsaert,Psi_M,1.2398253307140508,,,,,
2022-01-18 13:30:00-08:00,2022-01-18 13:08:50.800000-08:00,Brutsaert,Psi_H,3.2459440880442263,,,,,
2022-01-18 13:30:00-08:00,2022-01-18 13:08:50.800000-08:00,Brutsaert,r_aH,62.62398172506528,,,,,
2022-01-18 13:30:00-08:00,2022-01-18 13:08:50.800000-08:00,Brutsaert,r_bH,7.729623782346117,12.627758510080945,1.5720170819831891,7.4339698643880086,1.8765737415271146,6.477512535021921
2022-01-18 13:30:00-08:00,2022-01-18 13:08:50.800000-08:00,Brutsaert,r_H,70.35360550741152,75.25174023514623,64.19599880704847,70.05795158945328,1.876573741526965,57.383382735906814
2022-01-18 13:30:00-08:00,2022-01-18 13:08:50.800000-08:00,Brutsaert,L,-8.749414317654013,,,,,
2022-01-18 13:30:00-08:00,2022-01-18 13:08:50.800000-08:00,Brutsaert,H,143.2944596492604,336.25393809832946,30.623128928180478,144.30320136953054,20.474182983919107,112.94756084253919
2022-01-18 13:30:00-08:00,2022-01-18 13:08:50.800000-08:00,Brutsaert,LE,209.68085543672484,354.2901661697673,0.0,207.97431933939737,28.597565487586966,174.7615742449008
2022-01-18 13:30:00-08:00,2022-01-18 13:08:50.800000-08:00,Brutsaert,ET,0.30658027859742454,0.5180176207428371,0.0,0.30408510415212014,0.04181330515907311,0.2555238150308598
2022-01-18 13:30:00-08:00,2022-01-18 13:08:50.800000-08:00,Brutsaert,EF,0.5925079407583133,0.9186839515089898,0.0,0.5901867734525004,0.06684130286864166,0.49340820078322994
2022-01-18 13:30:00-08:00,2022-01-18 13:08:50.800000-08:00,Bowen,zeta,,,,,,
2022-01-18 13:30:00-08:00,2022-01-18 13:08:50.800000-08:00,Bowen,u_star,,,,,,
2022-01-18 13:30:00-08:00,2022-01-18 13:08:50.800000-08:00,Bowen,Psi_M,,,,,,
2022-01-18 13:30:00-08:00,2022-01-18 13:08:50.800000-08:00,Bowen,Psi_H,,,,,,
2022-01-18 13:30:00-08:00,2022-01-18 13:08:50.800000-08:00,Bowen,r_aH,,,,,,
2022-01-18 13:30:00-08:00,2022-01-18 13:08:50.800000-08:00,Bowen,r_bH,,,,,,
2022-01-18 13:30:00-08:00,2022-01-18 13:08:50.800000-08:00,Bowen,r_H,233.3399200439453,974.4700317382812,46.7879524230957,232.12803649902344,87.5651626586914,195.69028301875008
2022-01-18 13:30:00-08:00,2022-01-18 13:08:50.800000-08:00,Bowen,L,,,,,,
2022-01-18 13:30:00-08:00,2022-01-18 13:08:50.800000-08:00,Bowen,H,44.16981887817383,49.2332878112793,27.788190841674805,44.468116760253906,17.037036895751953,39.147220573886294
2022-01-18 13:30:00-08:00,2022-01-18 13:08:50.800000-08:00,Bowen,LE,305.5895690917969,340.6214904785156,192.25315856933594,307.653564453125,99.66571044921875,270.8408412832772
2022-01-18 13:30:00-08:00,2022-01-18 13:08:50.800000-08:00,Bowen,ET,0.44681113958358765,0.49803224205970764,0.28109875321388245,0.4498289227485657,0.1882450133562088,0.39600401535442603
2022-01-18 13:30:00-08:00,2022-01-18 13:08:50.800000-08:00,Bowen,EF,0.8737138509750366,0.8737138509750366,0.8737137317657471,0.8737137913703918,0.37646886706352234,0.7689410656044156
2022-01-18 14:30:00-08:00,2022-01-18 14:20:53.100000-08:00,Neutral,zeta,0.0,,,,,
2022-01-18 14:30:00-08:00,2022-01-18 14:20:53.100000-08:00,Neutral,u_star,0.41154004342181505,,,,,
2022-01-18 14:30:00-08:00,2022-01-18 14:20:53.100000-08:00,Neutral,Psi_M,0.0,,,,,
2022-01-18 14:30:00-08:00,2022-01-18 14:20:53.100000-08:00,Neutral,Psi_H,0.0,,,,,
2022-01-18 14:30:00-08:00,2022-01-18 14:20:53.100000-08:00,Neutral,r_aH,57.399460913401164,,,,,
2022-01-18 14:30:00-08:00,2022-01-18 14:20:53.100000-08:00,Neutral,r_bH,6.984031679484839,9.763326730515606,1.5682942706351397,6.9050520868892,1.3634419720210864,4.411045453097772
2022-01-18 14:30:00-08:00,2022-01-18 14:20:53.100000-08:00,Neutral,r_H,64.38349259288604,67.16278764391677,58.96775518403631,64.30451300029037,1.3634419720210758,39.24799034832799
2022-01-18 14:30:00-08:00,2022-01-18 14:20:53.100000-08:00,Neutral,L,-47.88536781803882,,,,,
2022-01-18 14:30:00-08:00,2022-01-18 14:20:53.100000-08:00,Neutral,H,118.62303731292904,302.44311644220716,22.28239286771269,116.49849956916246,20.48009832445115,68.94578603902833
2022-01-18 14:30:00-08:00,2022-01-18 14:20:53.100000-08:00,Neutral,LE,119.96316402820752,239.21388398775605,0.0,122.63965659471796,26.533774359431273,76.41937359295267
2022-01-18 14:30:00-08:00,2022-01-18 14:20:53.100000-08:00,Neutral,ET,0.1752969512832399,0.3495528390516289,0.0,0.17920799340056157,0.03877264982899783,0.11166830516965708
2022-01-18 14:30:00-08:00,2022-01-18 14:20:53.100000-08:00,Neutral,EF,0.5002782940524377,0.9147888714299808,0.0,0.5128321613962725,0.0996543195109177,0.3184173752414202
2022-01-18 14:30:00-08:00,2022-01-18 14:20:53.100000-08:00,Dyer,zeta,-1.0387069037952965,,,,,
2022-01-18 14:30:00-08:00,2022-01-18 14:20:53.100000-08:00,Dyer,u_star,0.4861509440196759,,,,,
2022-01-18 14:30:00-08:00,2022-01-18 14:20:53.100000-08:00,Dyer,Psi_M,1.1355895315686344,,,,,
2022-01-18 14:30:00-08:00,2022-01-18 14:20:53.100000-08:00,Dyer,Psi_H,1.9100750643337852,,,,,
2022-01-18 14:30:00-08:00,2022-01-18 14:20:53.100000-08:00,Dyer,r_aH,39.00993596229866,,,,,
2022-01-18 14:30:00-08:00,2022-01-18 14:20:53.100000-08:00,Dyer,r_bH,6.440181593102416,9.003051529965157,1.4461704009706566,6.3673521814089575,1.2572700546686804,4.0675551081511845
2022-01-18 14:30:00-08:00,2022-01-18 14:20:53.100000-08:00,Dyer,r_H,45.45011755540108,48.01298749226382,40.45610636326932,45.37728814370762,1.2572700546686444,27.74350899098238
